T_Coda T_Server T_Sistema
0.18374545454545452 0.33098181818181815 0.5147272727272727
0.18326126126126122 0.3286486486486486 0.5119099099099098
0.18235714285714283 0.3294821428571428 0.5118392857142856
0.1807610619469026 0.3271858407079645 0.5079469026548671
0.17917543859649118 0.3246666666666666 0.5038421052631578
0.17761739130434778 0.3248521739130434 0.5024695652173912
0.1760862068965517 0.325206896551724 0.5012931034482757
0.1752649572649572 0.32295726495726484 0.498222222222222
0.1765084745762711 0.33525423728813547 0.5117627118644066
0.17502521008403354 0.33354621848739485 0.5085714285714285
0.1735666666666666 0.3322333333333332 0.5057999999999998
0.17213223140495862 0.3374380165289255 0.5095702479338842
0.17072131147540978 0.33565573770491797 0.5063770491803278
0.16933333333333328 0.33891056910569095 0.5082439024390242
0.1679677419354838 0.3364354838709676 0.5044032258064515
0.16703999999999994 0.3354719999999999 0.5025119999999998
0.16660317460317453 0.3330793650793649 0.49968253968253945
0.16529133858267708 0.33072440944881876 0.49601574803149584
0.16423437499999993 0.33123437499999986 0.4954687499999998
0.16296124031007744 0.3288372093023254 0.4917984496124028
0.1620615384615384 0.334353846153846 0.49641538461538437
0.16082442748091597 0.33320610687022884 0.4940305343511448
0.15960606060606053 0.33554545454545437 0.4951515151515149
0.16010526315789467 0.33341353383458633 0.493518796992481
0.15891044776119395 0.3320298507462685 0.49094029850746246
0.15773333333333325 0.34045925925925913 0.4981925925925924
0.157735294117647 0.34199999999999986 0.49973529411764683
0.15658394160583936 0.3453284671532845 0.5019124087591239
0.15759420289855067 0.3429420289855071 0.5005362318840577
0.15837410071942437 0.34320863309352506 0.5015827338129495
0.15884285714285706 0.34525714285714276 0.5040999999999998
0.16148936170212758 0.3444964539007091 0.5059858156028367
0.16139436619718303 0.34838028169014074 0.5097746478873237
0.16339860139860132 0.3476223776223775 0.5110209790209789
0.1659166666666666 0.3458888888888888 0.5118055555555554
0.16651034482758612 0.3494620689655171 0.5159724137931032
0.16536986301369855 0.348890410958904 0.5142602739726025
0.1644217687074829 0.34695238095238085 0.5113741496598637
0.1637972972972972 0.3470405405405404 0.5108378378378375
0.16269798657718113 0.34680536912751664 0.5095033557046977
0.16229333333333323 0.3450799999999999 0.5073733333333331
0.161615894039735 0.3456821192052979 0.5072980132450329
0.16228947368421043 0.3446710526315788 0.5069605263157893
0.1621045751633986 0.3454379084967319 0.5075424836601306
0.1616103896103895 0.34885714285714275 0.5104675324675323
0.16282580645161282 0.3489935483870966 0.5118193548387094
0.16546153846153838 0.3562435897435896 0.5217051282051279
0.16694267515923558 0.35473885350318457 0.5216815286624201
0.168012658227848 0.3537088607594935 0.5217215189873414
0.16857861635220117 0.3553584905660376 0.5239371069182388
0.1708124999999999 0.35346249999999985 0.5242749999999997
0.1717888198757763 0.35416149068322966 0.525950310559006
0.17254320987654312 0.35248148148148134 0.5250246913580244
0.17391411042944777 0.3548220858895704 0.5287361963190182
0.175060975609756 0.3527195121951218 0.5277804878048779
0.17532121212121202 0.3520969696969695 0.5274181818181816
0.17534939759036133 0.35001204819277093 0.5253614457831323
0.1748622754491017 0.3485389221556885 0.5234011976047902
0.1754999999999999 0.3480714285714284 0.5235714285714284
0.17455621301775137 0.34738461538461524 0.5219408284023666
0.17409411764705873 0.34685882352941166 0.5209529411764704
0.17437426900584785 0.34495906432748524 0.5193333333333331
0.17396511627906966 0.34427906976744177 0.5182441860465115
0.17582658959537562 0.34799999999999986 0.5238265895953755
0.17670114942528725 0.3511264367816091 0.5278275862068964
0.1763542857142856 0.34921142857142845 0.5255657142857141
0.17647727272727262 0.349715909090909 0.5261931818181816
0.1754915254237287 0.3484519774011298 0.5239435028248585
0.17544943820224707 0.3491123595505617 0.5245617977528088
0.17502793296089375 0.35049162011173174 0.5255195530726255
0.17405555555555544 0.35026666666666656 0.524322222222222
0.1740331491712706 0.34868508287292804 0.5227182320441986
0.17427472527472518 0.34696703296703285 0.521241758241758
0.17381420765027314 0.3487868852459015 0.5226010928961746
0.17378260869565207 0.34919565217391296 0.522978260869565
0.17297297297297287 0.3512108108108107 0.5241837837837835
0.17406451612903218 0.3503333333333332 0.5243978494623653
0.1757433155080213 0.3486524064171122 0.5243957219251335
0.17685106382978716 0.34699999999999986 0.5238510638297871
0.1771957671957671 0.3475026455026453 0.5246984126984124
0.17771578947368413 0.3458210526315788 0.523536842105263
0.17900523560209416 0.3453089005235601 0.5243141361256543
0.17807291666666658 0.34351041666666654 0.5215833333333331
0.17715025906735743 0.3417512953367875 0.5189015544041449
0.17767010309278342 0.3409690721649484 0.5186391752577317
0.1787179487179486 0.3425538461538461 0.5212717948717946
0.1778061224489795 0.3413061224489795 0.519112244897959
0.17690355329949228 0.34163451776649745 0.5185380710659897
0.17601010101010092 0.34010101010101007 0.516111111111111
0.17512562814070343 0.3395678391959798 0.5146934673366832
0.1742499999999999 0.3382199999999999 0.5124699999999998
0.17338308457711432 0.34110447761194024 0.5144875621890546
0.17252475247524743 0.3405049504950494 0.5130297029702968
0.17186206896551712 0.3390640394088669 0.510926108374384
0.17101960784313713 0.3380196078431372 0.5090392156862744
0.17018536585365843 0.3380195121951219 0.5082048780487803
0.16935922330097075 0.33665048543689313 0.5060097087378639
0.16854106280193226 0.3352657004830917 0.5038067632850239
0.16773076923076913 0.3349999999999999 0.502730769230769
0.16692822966507165 0.3415885167464114 0.508516746411483
0.16613333333333322 0.3401523809523809 0.5062857142857141
0.16534597156398093 0.3390426540284359 0.5043886255924168
0.16456603773584894 0.3379622641509433 0.5025283018867923
0.16379342723004683 0.33661032863849755 0.5004037558685444
0.16302803738317745 0.33791588785046717 0.5009439252336446
0.16226976744186036 0.3364744186046511 0.4987441860465115
0.16151851851851842 0.3350648148148147 0.49658333333333315
0.16077419354838698 0.3337327188940092 0.4945069124423962
0.1600366972477063 0.3332018348623853 0.4932385321100916
0.15969863013698618 0.33186301369863014 0.4915616438356163
0.15897272727272715 0.3314090909090909 0.49038181818181803
0.15825339366515825 0.33250678733031674 0.490760180995475
0.15796396396396387 0.3311891891891892 0.4891531531531531
0.15779372197309405 0.3297578475336323 0.48755156950672635
0.1570892857142856 0.33009821428571434 0.48718749999999994
0.1567022222222221 0.3298400000000001 0.4865422222222222
0.1574159292035397 0.3289646017699116 0.4863805309734513
0.15707488986784127 0.33021145374449345 0.4872863436123347
0.15709649122807004 0.33118421052631586 0.48828070175438587
0.1569432314410479 0.33219213973799133 0.48913537117903927
0.15738260869565204 0.33126956521739137 0.4886521739130434
0.15765367965367952 0.3303203463203464 0.48797402597402595
0.15743965517241365 0.329043103448276 0.4864827586206896
0.15676394849785394 0.3285751072961374 0.4853390557939914
0.15657264957264944 0.3287264957264958 0.48529914529914525
0.15634893617021264 0.3277531914893618 0.4841021276595744
0.1557288135593219 0.32679661016949163 0.4825254237288135
0.15507172995780577 0.3260590717299579 0.4811308016877637
0.156033613445378 0.32776470588235307 0.4837983193277311
0.1563933054393304 0.3297489539748955 0.4861422594142259
0.15574166666666653 0.3298083333333334 0.4855499999999999
0.15509543568464715 0.329883817427386 0.48497925311203316
0.15445454545454532 0.33080165289256214 0.4852561983471074
0.15403292181069944 0.33008230452674914 0.4841152263374486
0.15436885245901624 0.3297131147540985 0.4840819672131147
0.15457959183673456 0.3294938775510205 0.4840734693877551
0.1557804878048779 0.3298699186991871 0.485650406504065
0.15514979757085007 0.3342834008097167 0.48943319838056676
0.15795161290322568 0.3337580645161291 0.4917096774193548
0.1582489959839356 0.3360160642570282 0.4942650602409638
0.1585279999999999 0.3408480000000001 0.499376
0.16105976095617516 0.34107569721115544 0.5021354581673306
0.1634444444444443 0.3417380952380953 0.5051825396825396
0.16427667984189712 0.3406403162055336 0.5049169960474307
0.16494488188976367 0.3393779527559055 0.5043228346456692
0.16534117647058813 0.3381647058823529 0.503505882352941
0.16621093749999988 0.3373046875 0.5035156249999999
0.16803891050583647 0.3381167315175097 0.5061556420233462
0.16868217054263557 0.33772868217054264 0.5064108527131782
0.16803088803088792 0.3368648648648649 0.5048957528957528
0.1675153846153845 0.3356307692307693 0.5031461538461538
0.1668735632183907 0.3350038314176246 0.5018773946360153
0.16623664122137394 0.3357557251908397 0.5019923664122137
0.16560456273764249 0.3354220532319392 0.5010266159695816
0.16497727272727264 0.3349621212121212 0.49993939393939385
0.16435471698113197 0.3341433962264151 0.49849811320754706
0.16373684210526307 0.3330827067669173 0.4968195488721804
0.1631235955056179 0.33208239700374537 0.49520599250936326
0.16251492537313422 0.33245522388059706 0.4949701492537313
0.16191078066914488 0.3314944237918216 0.4934052044609665
0.16131851851851842 0.33051111111111114 0.49182962962962956
0.16072324723247225 0.3293284132841329 0.4900516605166052
0.1601323529411764 0.3285073529411765 0.4886397058823529
0.15954578754578747 0.3311208791208792 0.49066666666666664
0.15933576642335756 0.33029927007299276 0.4896350364963503
0.15875636363636353 0.33053818181818184 0.48929454545454537
0.15830434782608685 0.3297898550724638 0.48809420289855066
0.15797111913357392 0.32865703971119137 0.4866281588447653
0.15740287769784164 0.32883453237410076 0.48623741007194243
0.1569462365591397 0.3284659498207886 0.4854121863799283
0.1563857142857142 0.32778571428571435 0.4841714285714286
0.15610676156583622 0.3289395017793595 0.48504626334519574
0.15555319148936161 0.3299929078014185 0.4855460992907801
0.1564593639575971 0.3291095406360425 0.48556890459363955
0.15611267605633794 0.3299084507042254 0.48602112676056336
0.15556491228070168 0.3321543859649123 0.487719298245614
0.1566573426573426 0.33130069930069933 0.48795804195804193
0.15692682926829263 0.332411149825784 0.4893379790940766
0.15747916666666661 0.33290972222222226 0.4903888888888889
0.15866435986159164 0.3323044982698962 0.49096885813148783
0.15978620689655168 0.33247586206896557 0.4922620689655173
0.16160824742268035 0.33156701030927843 0.4931752577319588
0.16279452054794516 0.3317123287671233 0.4945068493150685
0.1644436860068259 0.3306143344709898 0.4950580204778157
0.16565306122448978 0.3300476190476191 0.4957006802721089
0.1661830508474576 0.33271186440677974 0.49889491525423735
0.16714189189189188 0.3340743243243244 0.5012162162162163
0.1684309764309764 0.3343299663299664 0.5027609427609429
0.16966442953020133 0.33485906040268465 0.504523489932886
0.17224080267558525 0.3340735785953178 0.506314381270903
0.17400666666666664 0.3343333333333334 0.50834
0.17579401993355478 0.3348305647840532 0.510624584717608
0.17830463576158936 0.33418543046357624 0.5124900662251656
0.18094389438943892 0.33356435643564364 0.5145082508250826
0.1832565789473684 0.3326776315789474 0.5159342105263158
0.1854229508196721 0.3318491803278689 0.517272131147541
0.1875359477124183 0.3309738562091503 0.5185098039215686
0.18975244299674265 0.3301172638436482 0.5198697068403908
0.19188311688311688 0.3311948051948052 0.523077922077922
0.19300970873786405 0.33060841423948223 0.5236181229773462
0.19538709677419352 0.33087096774193553 0.526258064516129
0.19633440514469452 0.330218649517685 0.5265530546623796
0.19849358974358972 0.3312500000000001 0.5297435897435898
0.19785942492012779 0.3305686900958467 0.5284281150159745
0.1972292993630573 0.330203821656051 0.5274331210191083
0.19660317460317459 0.3316444444444445 0.5282476190476191
0.19649999999999998 0.33123417721518994 0.5277341772151899
0.19694006309148263 0.3305488958990537 0.5274889589905363
0.19671698113207545 0.32989937106918243 0.5266163522012579
0.19610031347962378 0.3307899686520377 0.5268902821316614
0.19554999999999997 0.33021875000000006 0.52576875
0.19494080996884733 0.33300934579439256 0.5279501557632399
0.19433540372670804 0.3323540372670808 0.5266894409937888
0.19373374613003094 0.3315417956656347 0.5252755417956656
0.19313580246913578 0.33138271604938274 0.5245185185185185
0.19254153846153843 0.33136615384615387 0.5239076923076923
0.19195092024539875 0.3303865030674847 0.5223374233128835
0.19136391437308867 0.32982262996941897 0.5211865443425077
0.1912012195121951 0.3288353658536585 0.5200365853658536
0.19062006079027352 0.32878419452887536 0.5194042553191489
0.19043636363636363 0.3278909090909091 0.5183272727272727
0.18986102719033232 0.3286283987915408 0.5184894259818731
0.18931325301204818 0.32819277108433736 0.5175060240963856
0.1888948948948949 0.3294054054054054 0.5183003003003003
0.18844311377245507 0.33009580838323355 0.5185389221556886
0.18888955223880594 0.3293432835820896 0.5182328358208955
0.18832738095238094 0.33171428571428574 0.5200416666666667
0.18887833827893175 0.3310623145400594 0.5199406528189912
0.1892307692307692 0.3304023668639054 0.5196331360946747
0.1897463126843658 0.3306017699115045 0.5203480825958703
0.19090588235294118 0.32968823529411767 0.5205941176470589
0.19124926686217011 0.33041055718475076 0.5216598240469209
0.1910877192982456 0.3336549707602339 0.5247426900584795
0.19151603498542275 0.3327813411078717 0.5242973760932945
0.19202906976744183 0.3319651162790698 0.5239941860465116
0.19266086956521736 0.3341275362318841 0.5267884057971015
0.19330057803468206 0.3333468208092486 0.5266473988439306
0.19363112391930834 0.33317579250720464 0.526806916426513
0.19420689655172416 0.33274137931034486 0.526948275862069
0.19493982808022925 0.3323381088825215 0.5272779369627507
0.19585142857142857 0.3334457142857143 0.5292971428571429
0.1970997150997151 0.33262678062678064 0.5297264957264958
0.19766477272727273 0.33286931818181825 0.530534090909091
0.19875354107648724 0.33249291784702556 0.5312464589235129
0.1996101694915254 0.33345197740113 0.5330621468926554
0.20078873239436615 0.3344619718309859 0.535250704225352
0.20187640449438196 0.33533146067415737 0.5372078651685394
0.20425770308123245 0.33542857142857146 0.5396862745098039
0.20736871508379884 0.33453072625698327 0.541899441340782
0.21001671309192196 0.33432311977715884 0.5443398328690808
0.21254999999999996 0.3340833333333334 0.5466333333333333
0.21499168975069247 0.33341274238227153 0.548404432132964
0.21766850828729276 0.33313259668508294 0.5508011049723757
0.22045730027548205 0.3333333333333334 0.5537906336088154
0.22112637362637358 0.3378131868131869 0.5589395604395605
0.22409315068493146 0.33763287671232883 0.5617260273972603
0.22720218579234966 0.33821311475409843 0.5654153005464481
0.23131335149863755 0.3377602179836513 0.5690735694822888
0.23587499999999995 0.3372173913043479 0.5730923913043479
0.23960975609756094 0.3363035230352304 0.5759132791327913
0.24320540540540533 0.335545945945946 0.5787513513513514
0.24585444743935303 0.33865229110512135 0.5845067385444744
0.24864516129032252 0.3410913978494624 0.589736559139785
0.2518927613941018 0.34267024128686335 0.5945630026809652
0.2553636363636363 0.34212834224598937 0.5974919786096257
0.2590293333333332 0.3417760000000001 0.6008053333333333
0.2627553191489361 0.3413776595744682 0.6041329787234042
0.2660795755968169 0.3422546419098144 0.6083342175066313
0.2700105820105819 0.3415978835978837 0.6116084656084656
0.27347757255936667 0.3426912928759895 0.6161688654353561
0.27709999999999996 0.34207368421052636 0.6191736842105263
0.28070341207349075 0.3417847769028872 0.622488188976378
0.28402617801047114 0.34155497382198957 0.6255811518324608
0.2875718015665796 0.34119060052219324 0.6287624020887728
0.29152604166666657 0.34055208333333337 0.6320781249999999
0.29575064935064926 0.3399064935064936 0.6356571428571429
0.30009844559585486 0.3390829015544042 0.639181347150259
0.30335400516795863 0.34065116279069774 0.6440051679586564
0.3071752577319587 0.34118556701030933 0.6483608247422681
0.3103753213367609 0.3443907455012854 0.6547660668380463
0.31428717948717944 0.3438102564102564 0.6580974358974359
0.31838363171355494 0.34294117647058825 0.6613248081841432
0.3226173469387755 0.34332142857142856 0.665938775510204
0.3264122137404579 0.3425343511450381 0.668946564885496
0.330233502538071 0.34272588832487305 0.6729593908629441
0.3337215189873417 0.3421417721518987 0.6758632911392404
0.33783838383838377 0.3426818181818182 0.6805202020202019
0.3415062972292191 0.3430528967254408 0.6845591939546599
0.3447135678391959 0.34304020100502514 0.687753768844221
0.34687719298245606 0.3424360902255639 0.68931328320802
0.35020499999999993 0.342665 0.6928699999999999
0.35265835411471314 0.3420498753117207 0.6947082294264338
0.355094527363184 0.34142288557213935 0.6965174129353233
0.3576724565756823 0.34114143920595535 0.6988138957816377
0.360628712871287 0.3404009900990099 0.701029702970297
0.363037037037037 0.3407111111111112 0.7037481481481482
0.3659655172413792 0.3399359605911331 0.7059014778325123
0.369046683046683 0.3415282555282556 0.7105749385749386
0.37186764705882347 0.3408823529411766 0.71275
0.3748264058679706 0.34011735941320304 0.7149437652811736
0.3776975609756097 0.3395951219512196 0.7172926829268294
0.379941605839416 0.34065693430656946 0.7205985401459855
0.3828640776699029 0.340233009708738 0.7230970873786409
0.3856174334140436 0.3398450363196127 0.7254624697336562
0.38865700483091786 0.33940579710144936 0.7280628019323672
0.3913831325301205 0.3395036144578314 0.7308867469879519
0.3946153846153846 0.3387451923076924 0.733360576923077
0.39790887290167865 0.33810551558753005 0.7360143884892087
0.4008851674641148 0.3379234449760766 0.7388086124401914
0.4039284009546539 0.33738424821002394 0.7413126491646778
0.40702857142857135 0.3369333333333334 0.7439619047619048
0.40974346793349165 0.3382232779097388 0.7479667458432304
0.4128151658767772 0.33775829383886263 0.7505734597156398
0.4157257683215129 0.33773049645390074 0.7534562647754137
0.41819811320754713 0.33693396226415095 0.7551320754716981
0.42123294117647053 0.33724705882352946 0.75848
0.4242535211267605 0.3375868544600939 0.7618403755868544
0.42644964871194374 0.3370679156908666 0.7635175644028103
0.4286355140186915 0.33649065420560753 0.765126168224299
0.43090442890442876 0.3372494172494173 0.7681538461538461
0.4337953488372092 0.338432558139535 0.7722279069767441
0.4362273781902551 0.33803248259860796 0.7742598607888631
0.4388564814814814 0.3374629629629631 0.7763194444444445
0.4413533487297921 0.3383556581986144 0.7797090069284065
0.4436129032258064 0.3392580645161291 0.7828709677419354
0.4462022988505746 0.3393747126436782 0.7855770114942529
0.4488486238532109 0.3396330275229358 0.7884816513761467
0.4513546910755148 0.3402929061784897 0.7916475972540045
0.454255707762557 0.33999999999999997 0.7942557077625569
0.45707517084282456 0.33964009111617305 0.7967152619589977
0.4597454545454545 0.33998636363636353 0.799731818181818
0.46260770975056686 0.33967800453514735 0.8022857142857143
0.4653891402714932 0.3396968325791855 0.8050859728506787
0.468216704288939 0.33939954853273135 0.8076162528216704
0.4703558558558558 0.33911711711711706 0.8094729729729728
0.4726247191011236 0.33883595505617975 0.8114606741573034
0.4754932735426009 0.33917937219730937 0.8146726457399103
0.4778747203579418 0.339400447427293 0.8172751677852348
0.48024999999999995 0.33909821428571424 0.8193482142857142
0.48208017817371934 0.3397193763919821 0.8217995545657014
0.4838311111111111 0.3404488888888888 0.8242799999999999
0.48689135254988913 0.3401419068736141 0.8270332594235033
0.4896592920353982 0.3397831858407079 0.829442477876106
0.4912450331125828 0.3411655629139072 0.83241059602649
0.4942643171806167 0.34081057268722464 0.8350748898678413
0.4967032967032967 0.3426505494505494 0.8393538461538461
0.49956140350877193 0.3425394736842105 0.8421008771929824
0.502004376367615 0.3419431072210065 0.8439474835886215
0.5045764192139739 0.3412096069868995 0.8457860262008734
0.5071241830065361 0.34147712418300646 0.8486013071895425
0.509608695652174 0.3412043478260869 0.8508130434782609
0.5120824295010847 0.3411193058568329 0.8532017353579177
0.5148744588744589 0.3404632034632034 0.8553376623376623
0.517390928725702 0.34126997840172785 0.8586609071274298
0.5200344827586207 0.3408620689655172 0.8608965517241379
0.5221935483870969 0.3418967741935483 0.8640903225806451
0.5249399141630903 0.34194420600858366 0.8668841201716739
0.5272676659528909 0.3413704496788008 0.8686381156316917
0.529923076923077 0.34153846153846146 0.8714615384615385
0.5320255863539446 0.34156929637526645 0.873594882729211
0.5337872340425533 0.34254468085106377 0.8763319148936171
0.536471337579618 0.34274734607218676 0.8792186836518048
0.5391398305084747 0.3445677966101694 0.8837076271186441
0.5421818181818183 0.3439408033826638 0.8861226215644822
0.5444345991561182 0.34623628691983116 0.8906708860759494
0.547722105263158 0.34554105263157886 0.8932631578947369
0.5506596638655464 0.34572268907563014 0.8963823529411765
0.5535178197064992 0.3462557651991613 0.8997735849056605
0.5563849372384938 0.34745606694560655 0.9038410041841003
0.559427974947808 0.3478121085594988 0.9072400835073069
0.5626000000000001 0.3481916666666665 0.9107916666666667
0.5660831600831602 0.3479376299376298 0.91402079002079
0.5695020746887968 0.3473485477178421 0.9168506224066388
0.5728405797101451 0.34681987577639733 0.9196604554865424
0.5759545454545456 0.3479545454545453 0.9239090909090909
0.5793938144329899 0.3473690721649483 0.9267628865979382
0.5819135802469138 0.34676954732510273 0.9286831275720164
0.5839835728952772 0.3462915811088294 0.9302751540041067
0.5875737704918034 0.34688934426229495 0.9344631147540983
0.5898118609406954 0.34677300613496914 0.9365848670756645
0.5920448979591838 0.3460857142857141 0.9381306122448979
0.5951283095723016 0.348753564154786 0.9438818737270875
0.5974065040650408 0.3488699186991868 0.9462764227642276
0.5997363083164302 0.34894117647058803 0.9486774847870183
0.6012834008097167 0.34841700404858283 0.9497004048582995
0.6033979797979799 0.3482424242424241 0.9516404040404041
0.6045040322580646 0.3476411290322579 0.9521451612903225
0.6057303822937627 0.3471710261569415 0.9529014084507043
0.6073895582329318 0.3472409638554215 0.9546305220883533
0.6084128256513027 0.34708617234468925 0.955498997995992
0.6093080000000001 0.3468079999999999 0.956116
0.6104471057884233 0.3464910179640717 0.956938123752495
0.6117011952191237 0.3462430278884461 0.9579442231075698
0.6124612326043739 0.3455864811133199 0.9580477137176938
0.6132142857142859 0.34532936507936496 0.9585436507936509
0.614522772277228 0.3451524752475246 0.9596752475247525
0.6166956521739133 0.3470474308300394 0.9637430830039527
0.6177475345167655 0.3466232741617356 0.964370808678501
0.6186732283464569 0.34633464566929123 0.9650078740157482
0.6194695481335956 0.3460471512770136 0.9655166994106091
0.620258823529412 0.34575294117647043 0.9660117647058823
0.6211663405088065 0.34534637964774934 0.9665127201565558
0.6220078125000003 0.34532421874999986 0.9673320312500001
0.6231539961013648 0.3447797270955164 0.9679337231968812
0.6243463035019458 0.34411673151750954 0.9684630350194553
0.6255378640776701 0.34429126213592215 0.9698291262135923
0.6272596899224808 0.3436550387596897 0.9709147286821705
0.6280309477756288 0.3445802707930366 0.9726112185686655
0.6290888030888033 0.3448108108108106 0.9738996138996139
0.6306705202312141 0.34447013487475897 0.975140655105973
0.6321269230769232 0.34395769230769213 0.9760846153846153
0.6328099808061421 0.3433013435700574 0.9761113243761996
0.6334291187739466 0.3440038314176244 0.9774329501915711
0.6349942638623328 0.345001912045889 0.9799961759082219
0.6353129770992368 0.3457709923664121 0.981083969465649
0.636921904761905 0.3452990476190475 0.9822209523809525
0.6380608365019014 0.34466539923954365 0.982726235741445
0.6390891840607213 0.34925237191650843 0.9883415559772297
